winpercent, oppwinpercent, weather, temperature, numinjured, oppnuminjured, startingpitcher, oppstartingpitcher, dayssincegame, oppdayssincegame, homeaway, rundifferential, opprundifferential,winner
0.004919697,0.544230118,-1,61.11265625,?,1,5,3,2,2,0,28,61,1
0.459704338,0.340515586,-1,60.45038068,2,2,2,2,3,2,1,69,58,1
0.740061603,0.553905858,1,78.22655091,3,?,4,3,2,4,0,74,75,1
0.379857464,0.78459533,0,55.92288712,3,2,1,4,2,2,1,73,40,1
?,0.647123164,1,86.96218643,3,1,?,2,4,2,1,51,54,?
0.628741922,0.642832751,1,59.88335089,3,2,1,3,3,3,0,27,28,1
0.546079036,0.725253359,1,44.28404653,2,2,5,4,3,2,0,54,?,1
0.235997206,0.532924816,?,66.26928503,2,3,3,4,4,2,1,37,27,1
0.442291262,0.331381228,0,?,0,3,2,3,3,2,0,44,53,0
0.566991052,0.325658435,1,?,1,4,3,2,2,3,1,74,53,0
0.581532736,0.344368888,-1,?,1,3,1,2,3,3,1,24,33,0
0.549136685,0.658951236,1,62.50812591,3,0,1,2,0,3,1,43,56,1
0.759882516,0.515004058,1,52.08175183,2,3,5,5,2,4,1,69,29,0
0.346100774,0.992269069,1,?,1,3,?,4,3,2,1,9,40,0
0.540768666,?,1,68.17454015,0,2,2,1,2,5,1,19,57,0
0.738268603,0.643527191,0,?,0,2,2,?,2,1,1,37,52,0
0.602127455,0.150972183,0,53.06854683,0,2,3,4,4,4,1,21,54,0
0.34309218,0.438580824,0,69.31823564,1,2,3,1,2,3,1,52,78,0
0.415720933,0.481833603,0,64.45884337,2,?,4,1,?,2,0,?,?,?
?,0.377810726,1,52.88197238,0,2,3,5,3,3,0,22,39,0
0.635428901,0.932342987,0,72.12693377,2,3,1,1,3,1,0,38,60,0
0.64326849,0.519265667,1,69.74486252,?,1,4,1,3,2,0,49,50,1
0.565832345,0.153196433,1,69.91009295,3,?,1,1,3,1,0,45,37,0
0.447173627,0.672078009,?,66.21180015,2,0,5,2,2,1,0,29,66,1
0.500123519,0.322338959,0,65.18019219,1,3,4,1,3,3,0,87,?,0
0.250883403,0.57355638,0,78.49586308,4,2,2,1,?,2,0,55,29,1
0.585616131,0.66770019,-1,63.27823007,1,1,3,3,1,2,0,44,49,?
?,0.444618529,0,54.90677251,0,1,?,3,3,3,1,57,39,0
0.748225403,0.659761013,0,72.90076549,1,2,3,3,3,2,0,40,35,0
0.625132603,1.032016936,0,43.24078704,2,1,1,2,4,0,1,43,44,1
0.766814563,0.164783378,1,65.84557172,?,4,2,5,4,2,0,70,58,?
?,0.625574109,1,71.75649987,1,2,3,1,3,3,1,17,58,0
0.441881914,0.634185897,1,73.45303129,2,2,4,2,?,3,0,63,?,1
0.69207098,0.286768857,?,53.27643465,2,1,1,5,1,3,0,36,56,0
0.21278791,0.569670718,-1,75.70616403,2,2,4,3,1,1,1,25,50,1
0.16531757,0.336479888,0,64.15391511,0,3,5,5,4,3,0,60,?,0
0.588202675,0.395131731,0,69.48389669,2,3,1,?,2,2,?,54,40,0
0.503871852,0.270673838,?,67.11947806,2,?,5,2,3,3,1,63,65,1
0.507255709,0.427890818,1,57.83488344,1,2,1,5,2,5,1,59,28,1
0.75448074,0.714082743,?,62.17568053,1,1,2,2,2,3,0,43,59,1
0.158973804,0.568951458,-1,80.21461615,3,3,3,2,1,1,1,72,35,1
0.605020088,0.360866762,1,62.34587508,1,2,3,3,1,3,1,27,82,0
0.373724197,0.336479413,-1,71.44254572,1,1,5,2,2,2,0,55,42,1
0.67269242,0.425154906,1,72.16021376,2,?,4,4,3,1,0,31,79,?
0.473966413,0.424690952,0,74.65708716,3,1,1,2,2,1,1,38,77,1
0.416916939,0.569730975,1,61.00703825,2,1,1,1,0,2,0,34,27,1
0.3913914,0.380295942,0,64.16963435,3,3,5,4,?,3,1,66,50,1
0.413405768,0.360836427,1,66.65735374,0,1,1,2,3,3,0,70,74,0
0.280283376,0.291224828,1,65.03887654,1,0,3,4,3,2,1,80,5,1
0.405543546,0.359446424,1,70.52577554,1,1,4,4,2,3,1,19,49,1
0.59813552,0.67689249,-1,63.46805959,?,3,1,5,4,1,1,66,72,0
0.195611016,0.395928092,1,72.96360852,2,0,5,4,1,2,0,31,?,1
0.541288172,0.433871875,0,65.28604394,1,4,?,4,2,4,0,85,36,0
0.709394497,0.662220562,-1,63.82028045,1,1,2,1,2,3,1,51,61,1
0.568311604,0.658739704,?,69.48968377,?,1,5,2,2,2,0,68,55,1
0.649635675,0.290603967,0,?,1,1,3,2,2,3,0,61,28,1
0.55343053,0.406350848,1,?,2,1,2,2,2,4,1,27,27,1
0.631592602,0.562657423,1,63.78340598,2,2,5,3,2,2,0,51,29,1
0.535156874,0.548470143,0,62.99374374,1,1,4,5,3,3,1,66,49,1
?,0.652646761,0,54.29256448,1,1,3,5,2,1,1,34,65,1
0.767718598,0.532657329,-1,66.88601398,2,1,3,4,2,3,0,57,56,?
0.429865932,0.230544649,0,75.82979259,2,1,5,4,2,2,1,50,60,1
0.455384712,0.241981406,0,76.98516182,1,0,3,5,3,2,?,42,38,1
0.584637623,0.616882492,1,69.92002684,1,1,3,5,2,?,0,70,49,1
0.300733363,0.548191296,-1,54.41932651,1,1,2,5,2,2,1,28,43,1
0.758814933,0.204766534,0,61.14987198,2,2,3,3,4,?,0,54,38,0
?,0.751858585,0,61.07972493,0,2,1,2,3,3,1,48,31,1
0.509522197,0.648893868,1,58.29806525,3,4,2,3,1,2,1,36,20,0
0.254532536,0.460907998,1,?,3,3,2,2,3,1,0,52,?,1
0.568545681,?,-1,67.42796131,1,3,3,1,3,4,1,49,50,0
0.653872683,0.692396158,1,68.91219664,0,2,2,4,2,2,0,63,69,0
0.211164723,0.654720557,1,56.05144771,1,1,5,3,?,2,1,26,66,1
0.603317054,0.728036344,1,70.23524232,1,2,5,5,3,2,0,72,55,0
0.682711713,0.47834274,-1,?,0,1,3,4,1,3,1,53,67,0
?,0.393715301,0,58.28431836,2,1,2,2,4,2,1,?,60,1
0.16370706,0.55977034,0,53.66916561,2,1,5,4,1,1,0,64,70,?
0.316574885,0.429479252,1,60.18054414,0,?,1,4,2,3,1,58,35,1
?,0.467916131,0,70.05410835,3,1,5,3,5,1,1,27,69,1
0.459095289,0.698863913,-1,72.27562097,1,2,3,?,?,1,1,32,23,0
0.505399317,0.531777954,0,64.00882466,2,2,1,2,3,3,1,72,23,1
0.484452708,0.828400384,1,60.45225444,3,0,1,3,3,?,1,18,50,1
0.593504692,0.883842505,-1,62.66659033,1,0,4,3,3,2,0,?,55,1
0.295086139,0.121237463,1,78.48345396,3,3,5,2,2,3,0,30,55,0
0.785330629,0.630610576,-1,68.91089886,1,1,3,2,2,3,0,?,39,1
0.463399851,0.783763214,1,66.78214115,3,1,2,5,2,3,1,56,50,1
0.665626358,0.260192001,-1,55.67792008,?,2,?,2,3,3,0,42,48,0
-0.058855566,0.238414953,-1,61.64185504,2,3,3,4,2,2,1,17,36,0
0.590130975,0.331181146,-1,73.70316684,1,1,2,3,1,3,0,80,69,1
0.268848517,0.239926942,1,64.18610277,0,2,1,4,4,3,0,?,30,0
0.575093206,0.24099634,1,66.49491474,1,1,2,5,?,3,0,1,25,0
0.57044255,0.27622941,1,65.96321641,1,1,5,1,?,3,1,36,52,0
0.634839811,0.49169833,1,68.56785317,1,?,2,3,4,1,1,96,64,0
0.182534191,0.699127663,1,56.13543456,1,2,1,4,4,4,?,27,79,0
0.324116821,0.456101798,0,59.99681059,1,2,5,2,2,4,0,52,70,0
?,0.317792968,-1,68.921079,2,0,5,4,?,0,1,28,38,1
0.495691126,0.268309405,-1,63.1791232,1,3,3,2,3,2,0,58,51,?
0.499776315,?,1,72.97923799,2,0,2,1,2,3,0,27,59,1
0.615107482,0.299869179,-1,60.98067847,3,?,2,2,1,3,0,29,69,0
0.544073873,0.303653233,0,64.2923511,2,1,2,2,2,2,0,49,33,1
0.352279878,0.366000386,1,56.29906988,1,2,1,3,2,3,1,33,76,0
0.170590767,0.557693684,0,74.17022974,3,2,3,2,2,2,1,31,46,?
0.449498836,0.73662279,0,?,0,1,5,4,4,1,1,38,86,0
0.659982341,0.743027237,0,57.37337819,1,4,5,2,4,2,0,32,60,0
0.452983839,0.467596653,-1,66.42109769,-1,0,5,5,4,1,0,73,83,0
0.549352327,?,1,64.87319084,1,2,4,3,3,2,0,64,39,0
0.337155534,0.575611124,0,59.74137865,2,1,1,5,3,2,1,51,53,1
0.531905672,0.567848395,-1,66.16815976,3,1,4,2,0,2,1,44,45,1
0.904289106,0.722029364,-1,57.45194753,2,1,3,2,1,0,1,59,44,1
0.072885075,0.512211302,1,67.13145804,2,2,2,5,?,2,1,?,71,1
0.669708353,0.411640207,0,57.68906143,1,1,1,1,2,4,0,61,67,1
0.407320918,0.721589549,1,66.20135583,0,?,1,2,2,3,1,40,41,0
0.3939836,0.667852872,1,71.75847941,1,-1,4,2,3,3,0,38,44,1
0.992867533,0.714475747,0,57.39351557,1,?,4,2,5,3,1,30,90,0
0.705043897,0.863370958,1,?,1,1,?,3,2,3,1,34,33,1
0.47824434,0.502437399,-1,72.00407748,0,4,3,1,3,4,0,45,44,0
0.574656219,0.395871196,0,?,1,1,2,5,4,2,0,14,66,1
0.609099384,?,?,58.21140541,2,0,4,5,3,3,?,35,82,1
0.493781818,0.551900553,?,60.80983875,1,3,3,1,2,2,1,47,50,?
0.160430287,0.723653004,1,69.23475926,1,2,2,2,1,2,0,29,59,0
0.993745689,0.594015845,1,53.39583597,1,?,5,?,4,2,0,38,34,0
0.505215158,0.511640111,1,?,0,2,4,5,?,4,0,41,50,0
0.539676282,0.409067854,0,57.63841267,2,1,4,5,2,1,0,58,76,1
0.38301384,0.696462073,0,72.16836135,1,1,3,4,3,2,1,33,96,1
0.288844542,0.505538571,1,62.93386072,2,0,3,4,3,0,0,58,95,1
0.522417107,0.428871677,0,53.74028528,0,3,5,5,1,2,1,60,48,0
0.681499511,0.515676706,-1,54.87715329,2,1,5,3,?,1,0,59,23,1
0.175526447,0.465772674,0,64.4687889,0,2,5,2,4,3,0,62,73,0
0.283426444,0.66526414,0,76.79831974,2,2,2,3,3,2,0,65,46,1
0.307255805,?,1,70.90365814,2,3,3,4,2,2,0,22,25,0
0.488126916,0.315053123,0,52.29726845,1,1,5,4,0,5,0,54,22,1
0.358838136,0.695055518,1,68.23992208,3,1,5,2,2,2,0,31,48,1
0.569367466,0.461573981,1,74.25439794,2,3,5,2,0,0,1,?,51,0
0.340439075,0.342694694,1,70.45792269,2,1,5,2,3,3,1,64,56,1
0.619268771,0.235392979,1,56.70715627,3,0,2,1,3,2,0,81,?,0
0.216742712,0.512561604,0,68.54311134,2,1,2,4,4,0,1,28,56,1
0.741367797,0.569474265,-1,62.16942307,?,2,2,3,1,1,0,55,38,1
0.917180875,0.50464792,-1,55.71408007,2,0,4,4,4,4,0,49,11,1
0.563166701,0.174874988,1,67.35427799,1,2,1,?,3,3,0,40,59,0
0.555722788,0.885480064,1,69.03615042,1,2,4,5,3,4,0,21,62,0
1.027207702,0.360927588,1,54.22246331,2,2,2,3,2,2,0,40,45,0
0.728826259,0.401409718,0,54.7356289,2,2,4,4,2,2,0,45,40,1
0.392736375,0.490305142,1,72.13523034,1,1,2,5,2,3,0,67,3,1
0.264547248,0.537625373,1,53.80881216,2,1,1,5,3,2,1,34,93,1
0.750681995,0.312905049,0,61.22560859,3,2,3,3,2,2,0,50,43,0
0.708295126,0.546239253,1,63.81340335,?,2,3,2,2,3,1,11,62,1
0.346025817,0.344781792,1,74.03644032,1,3,2,4,1,2,1,35,66,0
0.700181717,0.248978798,0,63.09504384,?,1,5,5,4,2,1,36,18,1
0.546610123,0.963357976,0,62.19304197,2,3,3,?,3,3,1,44,48,0
0.5048578,0.378804469,0,76.18047902,2,3,4,1,4,2,1,92,50,0
0.391466469,0.345086151,-1,61.10976976,2,2,2,5,3,3,1,45,-21,1
?,0.095227218,-1,77.56114872,2,3,2,5,2,0,1,40,54,0
0.782722356,0.686903028,?,64.73415315,2,2,4,4,3,2,?,68,?,1
0.342545425,0.533781123,-1,65.88415929,0,2,5,5,3,2,1,58,34,1
0.674555364,0.162967839,?,62.54318761,1,2,3,2,2,3,0,47,64,0
?,0.314085854,0,63.63507863,1,2,1,?,2,3,1,28,78,0
0.492210933,0.522350155,0,53.57873692,2,1,?,3,3,3,1,79,48,1
0.496221511,0.628109805,1,68.19679593,2,?,2,1,4,?,1,60,64,0
0.515900804,0.579880339,0,65.71597029,1,0,2,3,2,3,0,101,38,1
0.353717671,0.426157475,0,55.91792645,0,2,4,2,4,3,0,65,67,?
0.350474226,0.788660642,1,70.41685352,3,2,2,4,2,2,0,20,52,1
0.620931904,0.416320245,1,47.18515503,2,1,5,5,3,4,?,32,72,0
0.310047269,0.709644792,1,72.66299174,2,1,2,4,?,1,0,47,53,1
0.438455103,0.459091648,1,62.02138756,2,2,3,1,4,5,0,60,42,1
0.554926928,0.532737112,0,72.64290217,1,2,4,3,0,4,?,61,36,0
0.289394275,0.187459864,?,63.65828288,1,1,1,5,2,3,0,46,48,1
0.568309241,0.26966941,1,55.02494645,0,2,2,3,3,3,0,54,20,0
0.167263797,0.671101678,0,64.93219047,1,2,1,5,1,3,1,83,57,1
0.447028298,?,-1,65.38573029,0,2,1,2,2,3,1,22,33,0
0.54051206,0.479929691,1,61.57608429,2,2,3,2,2,3,0,28,29,1
0.321120941,0.907849754,1,?,-1,4,4,1,2,2,0,60,61,0
?,0.695750928,0,66.93039293,1,2,2,4,3,5,1,45,?,0
?,0.607098843,1,60.5847746,3,2,5,3,2,3,0,29,37,1
0.348409936,0.451614888,0,48.02799947,2,4,4,5,3,1,0,49,?,0
0.574393428,0.247697679,1,69.77560568,1,2,1,4,4,1,0,23,58,0
0.349819804,?,-1,69.56750763,?,3,?,4,4,2,0,44,42,0
?,0.806422013,1,62.05382584,2,2,4,5,?,1,?,82,96,1
0.1985862,0.153667681,1,64.22194328,2,0,5,5,?,1,1,33,43,1
0.489424529,0.28244606,?,72.62523735,0,3,5,3,1,2,0,58,48,0
0.460936236,0.648215566,1,73.25016229,1,1,2,2,2,1,0,77,-18,1
0.692441854,?,0,57.56714662,?,1,1,3,2,2,0,63,73,1
0.578291911,0.131144202,0,61.70617261,2,2,5,1,0,4,0,35,67,0
0.522048446,0.436427756,0,70.59932052,4,1,4,4,2,4,0,65,84,1
0.592118468,0.557462474,0,70.07368736,0,-1,4,1,2,3,0,60,62,1
0.791734658,0.71557682,-1,61.41314131,1,?,5,5,2,4,1,8,86,0
0.394312332,0.325347884,0,56.5937969,1,-1,3,5,3,2,1,82,6,1
0.542807778,0.248888618,-1,63.93610292,2,2,5,5,2,3,1,62,70,1
0.68504007,0.17316604,0,64.32232697,1,3,1,1,1,2,0,69,7,1
0.276178581,0.648008611,-1,71.45475446,2,?,?,3,2,2,0,59,32,1
0.091282225,0.492485851,-1,62.00376499,1,1,3,2,2,4,1,41,18,1
0.30700968,0.471753088,1,81.31801314,1,1,4,3,2,3,0,58,17,1
0.588503584,0.463906067,0,67.34190544,?,1,3,2,1,3,1,47,11,1
0.589688326,0.272577088,0,66.53086519,2,2,4,5,2,1,1,53,18,1
0.497297476,0.750303993,-1,54.90159395,3,2,5,4,2,4,1,16,49,1
0.00593319,0.349367169,0,73.06739207,0,1,2,4,1,2,?,12,37,0
-0.012717219,0.403674829,0,72.63435044,0,?,3,4,3,?,0,61,33,1
0.343009902,0.486401005,-1,?,2,2,?,3,3,2,0,47,39,1
0.580895991,0.369686547,1,66.9338414,-1,2,5,4,5,3,1,40,43,0
0.296406843,0.400239116,0,63.89845338,1,1,1,3,2,2,0,68,63,1
0.254456024,0.553415091,1,59.19254502,2,2,?,4,2,?,0,59,52,1
0.359049015,0.412958046,1,52.01403658,2,1,3,5,2,2,0,49,42,1
0.377739592,0.582593429,-1,67.45868318,0,2,1,5,4,3,0,31,25,0
0.63588741,0.344685483,0,47.69272589,2,1,4,3,4,2,0,56,60,0
0.924300886,0.885959871,1,55.28535315,1,2,?,4,1,4,1,?,61,0
0.576017911,0.536786528,-1,69.93755859,2,0,2,1,3,3,0,92,41,1
0.426813652,0.674640243,0,60.25644488,2,0,1,5,2,2,0,81,?,1
0.653296525,0.877725915,0,67.75396178,2,2,2,4,3,3,0,40,?,1
0.231851233,0.365429456,-1,?,1,2,5,2,0,2,0,47,48,0
0.851370969,0.246794644,0,62.38195859,3,4,1,?,?,1,0,73,60,0
0.421353836,0.440409064,-1,58.93554405,1,2,2,1,2,4,?,59,63,0
0.294106168,0.510283764,0,63.08201616,1,0,2,2,3,3,?,29,48,1
0.431262613,0.583878381,-1,76.8274402,0,1,3,2,?,5,1,45,79,0
0.745455129,0.574355036,-1,73.31921356,3,1,2,1,3,5,0,46,41,1
0.372610908,0.659326117,0,68.45184748,1,1,3,1,3,3,0,61,65,1
0.400099469,0.18035577,-1,60.89426254,1,2,?,4,3,3,1,56,88,0
0.736226625,0.905061494,1,69.20464146,1,3,4,4,2,4,1,57,58,0
0.66769356,0.325683148,1,?,0,1,2,1,0,3,1,43,41,0
0.675999248,0.634303464,1,57.11756428,1,1,2,1,3,2,1,50,25,1
0.760956386,0.583144132,0,66.61286557,3,0,3,5,2,2,1,48,40,1
0.746989866,0.696493111,1,71.8279181,1,2,5,4,4,3,1,47,60,?
0.718362872,0.741832893,1,68.98264524,?,1,4,5,2,4,0,27,53,1
0.404495188,0.74137758,1,73.78784427,2,1,3,3,?,3,0,46,29,1
0.313937266,0.495119887,0,61.3138679,1,0,2,?,1,3,0,56,53,1
?,0.74622975,0,58.75787863,1,2,5,1,3,2,1,49,79,0
0.237068157,0.681460486,?,53.04167663,2,3,5,2,3,1,0,?,7,1
0.618185231,0.355265356,-1,70.61393661,1,2,2,3,3,0,0,95,22,1
0.98685663,0.534150987,0,66.3691416,0,1,5,4,2,3,0,44,11,1
0.536171836,0.497527886,-1,75.10553045,1,3,2,4,4,4,1,33,66,0
0.684770137,0.54610585,?,55.98575608,1,2,4,1,3,1,1,28,93,0
0.608586947,0.622569645,1,66.75006042,2,2,2,1,2,3,1,45,77,1
0.764499717,0.46630137,1,59.59019357,2,1,3,3,3,3,1,68,47,1
0.499898745,0.634100781,1,64.69023747,2,1,4,1,5,-1,0,54,43,1
0.509831397,0.275438797,?,68.44355271,2,0,2,1,2,3,0,46,18,1
?,0.860209783,0,59.66484311,?,0,5,4,3,3,1,48,57,?
0.540646966,0.410911044,-1,77.70381688,0,2,?,1,4,?,0,24,69,0
0.278939194,0.464561908,-1,56.74769549,2,1,2,1,3,4,1,40,75,1
0.030796271,0.448466209,1,75.98870665,3,2,4,1,2,3,1,57,61,1
1.280421615,1.068907873,1,63.45626066,2,2,4,5,4,4,1,24,55,1
0.812639192,0.650932214,1,68.63102725,2,2,2,2,3,3,0,73,61,1
0.457186956,0.778071001,0,68.77244196,1,1,3,1,2,2,1,18,40,1
0.213452442,0.683372458,0,70.85701644,4,2,3,4,?,3,1,36,53,1
0.745597764,0.289860263,-1,61.44923341,3,1,4,4,1,2,0,46,25,1
0.365393083,0.728366857,0,79.04720983,1,-1,1,2,?,2,1,77,81,1
0.611646655,0.649134571,0,63.97446096,2,?,5,3,2,2,1,52,63,1
0.6117012,0.495941204,0,75.9058978,1,1,5,4,3,3,1,33,87,1
0.238410825,0.51878728,0,63.21151377,?,1,2,1,4,4,0,46,71,1
0.00413249,0.367028296,-1,61.47306704,1,-1,1,4,?,3,1,48,74,?
0.126417423,0.196144896,0,?,2,1,3,2,3,4,1,51,46,1
?,0.613830784,0,62.94287352,1,2,2,3,4,2,1,15,63,0
0.389965716,0.728477404,1,71.42818392,2,1,4,4,1,2,1,47,30,1
0.472656203,0.243408261,1,50.93086756,1,0,2,4,?,3,0,59,68,0
0.621260489,0.607179141,-1,75.42942868,1,1,4,5,2,2,1,59,49,1
0.472013963,0.532947903,-1,65.08959464,1,2,1,2,2,3,0,46,6,1
0.712287788,0.77992747,-1,80.48372337,2,0,5,3,1,3,1,36,67,1
0.225061661,0.323020855,1,68.29074866,2,1,1,2,4,4,1,80,37,1
0.626800924,0.666229341,-1,62.41957331,1,3,2,2,2,3,0,43,45,0
0.191582915,0.091909112,1,58.9150034,2,2,3,1,3,4,1,26,51,0
0.321231877,0.786914799,-1,59.21849976,2,2,5,3,5,2,0,24,52,1
0.373986133,0.130582074,-1,74.88877553,2,2,?,2,4,2,1,39,52,0
0.57868075,0.448000155,0,58.70940958,2,2,5,?,3,3,1,77,52,1
0.744737063,0.437665123,1,69.3917818,2,1,4,2,5,3,0,53,60,1
0.348252628,0.572874127,0,75.43053977,3,3,4,5,3,1,1,48,39,1
0.759097192,0.892059802,0,72.25954371,3,1,5,4,3,2,1,?,74,1
0.29881334,0.304492881,1,70.37819775,2,2,5,1,5,2,1,62,37,1
0.761919199,0.542366815,0,64.29625255,0,0,1,5,2,?,0,45,21,1
0.484209774,0.00198492,0,72.14988377,1,?,3,2,3,3,0,45,6,0
0.409928578,0.39685941,-1,66.65883289,2,2,2,3,1,1,0,51,75,1
0.62601508,0.498967927,1,69.51923102,1,2,1,1,3,2,0,58,74,0
0.348899834,0.150084732,-1,59.71773225,2,-1,4,5,2,3,0,30,51,0
0.452227316,0.520660652,0,67.25792468,3,1,2,5,3,4,1,26,89,1
0.910354468,0.853314579,1,73.31439219,2,2,3,3,1,2,1,62,63,1
0.035466567,0.666369419,-1,57.55372437,1,1,3,5,1,3,0,63,64,1
0.454245069,0.888963343,1,67.11968238,1,2,2,1,3,3,1,73,29,1
0.850408939,0.339025602,-1,65.71347649,1,2,5,5,2,5,1,60,77,0
0.705912938,0.492895779,1,63.03424379,2,1,2,4,4,1,1,27,78,1
0.565762604,0.368325743,0,63.17610145,1,2,4,3,2,?,0,30,23,0
0.544746614,0.929521935,0,74.17323188,1,2,5,2,3,1,0,57,43,0
0.588373709,0.51334133,0,65.60397479,2,1,2,?,2,3,1,54,32,1
0.674292658,?,-1,71.53825806,4,0,1,?,1,3,1,38,58,1
0.558421892,0.189203435,0,58.00171682,2,0,4,1,3,2,1,73,?,1
0.8866634,0.304115351,1,73.44831406,2,2,4,2,2,1,1,75,65,0
0.254682707,0.4891203,0,78.69569157,1,0,3,4,2,2,0,51,84,1
0.594509717,0.20958967,0,?,1,2,2,3,3,1,1,67,38,0
0.701848228,0.705640946,0,67.53196351,0,1,3,2,2,2,0,59,95,0
0.241079537,0.347750609,0,63.79353669,0,1,4,5,2,3,0,73,72,0
0.325722769,0.330011571,0,60.93048296,1,1,1,?,0,1,0,61,66,1
0.691765536,0.382989231,0,79.36029832,2,2,5,5,3,2,0,74,50,1
0.829861191,0.404311081,0,64.05781779,2,?,5,5,3,2,0,28,61,0
0.402376697,0.592576093,0,72.47102392,1,2,5,?,5,2,1,-7,22,1
0.172768827,0.764253225,-1,69.70191569,0,1,4,4,3,2,1,?,23,1
0.465432461,0.588744051,-1,?,1,0,5,1,1,0,0,84,?,1
0.626175655,0.182615924,0,66.41832291,0,1,5,4,4,2,0,30,63,0
0.629180419,0.776230819,-1,60.24228719,1,2,5,5,2,2,1,45,46,0
0.408204282,0.789455883,-1,53.82081236,1,2,2,1,2,3,0,79,22,1
?,0.533650539,0,60.10902028,3,3,2,2,2,1,1,59,31,1
0.357625118,0.353039084,0,?,2,2,2,4,-1,4,1,39,45,1
0.812504384,0.307260107,1,58.84795494,2,1,5,4,1,2,1,53,43,0
0.247831973,0.311376924,1,68.67028752,0,3,5,5,2,4,1,20,47,0
0.56617867,0.443327739,1,74.02852773,2,2,5,4,?,3,0,8,48,1
0.723732025,0.594031289,0,50.75051488,1,1,4,1,5,2,1,40,48,?
0.473431326,0.26071279,1,63.55729269,0,0,5,4,3,2,?,59,47,1
0.20258355,0.213454646,-1,49.87426449,1,?,4,3,3,2,0,17,35,0
0.75772176,0.745105458,-1,67.54261974,2,1,?,2,2,4,?,49,96,1
0.643910065,0.47411143,0,58.25202943,4,3,1,4,2,4,0,27,55,?
0.381957094,0.587562999,1,74.37661225,1,?,1,1,2,3,0,25,38,1
0.734547237,0.802759915,0,65.65543034,2,2,1,?,3,3,0,75,25,1
0.254983272,0.560317625,-1,79.71905727,3,1,5,1,2,2,1,?,49,1
0.345066197,0.581421825,-1,63.57294298,1,0,3,1,?,3,1,77,61,1
0.448454638,0.231130394,1,?,?,0,2,?,4,2,1,46,59,1
0.635227948,0.745707104,0,68.56776806,1,1,2,3,2,2,0,32,54,1
0.307364063,0.85108764,0,75.68991108,0,4,1,4,2,2,0,32,32,0
0.672354196,0.414613768,-1,60.64650787,2,1,4,5,3,2,0,34,45,1
0.8660651,0.52050467,1,68.83079476,2,-1,1,5,3,?,1,26,64,1
0.538243949,0.255283864,0,70.1799734,1,1,4,1,?,2,1,46,36,1
0.396050607,0.462911148,1,62.31616928,0,0,2,5,3,3,0,63,89,1
?,0.509079174,1,57.02593458,2,2,1,2,2,0,1,54,55,1
0.326436768,0.042892399,-1,84.61344114,2,1,4,3,1,1,1,51,36,0
0.270057513,0.323619267,-1,62.37056911,1,1,2,1,4,3,1,46,31,?
0.550594617,0.596203157,-1,65.13324461,2,0,3,3,4,3,0,22,77,1
0.598107634,0.331618533,1,50.08516571,1,3,1,5,2,3,0,18,45,0
0.448125573,0.302628985,1,41.27393614,1,2,?,1,2,?,1,7,1,1
0.7397921,0.723429834,-1,61.49119618,0,3,2,1,2,2,0,45,41,0
0.381268647,0.49352794,-1,74.90072105,0,1,5,1,2,4,1,16,83,0
0.754940291,0.693430025,?,57.24056835,1,0,2,2,3,1,0,72,?,1
0.600734318,0.329644375,-1,57.85424208,0,2,5,4,2,3,1,64,42,0
0.012010252,0.284212121,0,63.58299898,2,2,1,2,2,2,0,31,46,1
0.537757908,0.808966851,-1,68.01266513,2,3,5,3,3,2,0,63,4,?
0.614455663,0.522506154,-1,65.48936367,1,2,1,1,4,1,1,19,72,0
0.557042518,0.501690382,?,73.77742465,1,0,2,2,2,2,1,33,-5,1
0.36436906,0.52759199,-1,54.89633915,5,2,4,1,2,1,0,28,44,1
0.496915251,0.336624184,1,56.78842296,3,1,3,4,3,3,0,39,75,1
0.651820537,0.547925197,-1,65.39576601,1,0,4,2,?,2,1,?,76,1
0.416955436,0.413291953,?,59.71764486,4,2,1,3,2,3,0,73,45,?
0.259996018,?,-1,61.52779767,1,2,4,3,3,2,?,56,45,0
0.338717702,0.173555862,0,55.63315518,1,1,4,1,2,2,0,43,?,0
0.462488251,0.278360036,1,56.10504264,1,1,4,3,1,1,?,91,89,1
0.495323295,0.456625804,0,59.773583,-1,2,1,?,1,4,1,44,7,1
0.584689283,0.386113259,0,64.85392337,3,3,2,5,2,3,1,27,67,1
0.690794161,0.133346278,0,66.84633787,2,2,1,2,?,3,1,36,44,0
0.618519324,0.384374207,1,55.83631303,0,1,2,1,2,2,0,63,18,1
0.406630295,0.573902104,1,78.18771417,2,-1,4,1,5,4,0,42,44,1
0.707928711,0.361665214,1,62.22579617,?,1,1,2,2,3,0,53,47,1
0.736557572,0.548826368,-1,?,1,3,3,1,1,?,1,?,56,0
0.435959091,0.417960224,-1,82.14852664,1,3,1,1,2,3,?,29,43,0
-0.053147352,0.507516516,1,61.40335208,3,1,2,3,2,3,1,54,?,1
0.547016019,0.576258745,1,71.95227459,1,2,1,5,3,2,1,33,32,0
?,0.499171774,0,49.95328562,?,2,5,1,3,3,0,75,76,0
0.425004602,0.405009366,1,68.64113092,1,3,2,1,2,4,1,59,51,0
0.614768893,0.417837003,?,66.06636202,2,2,5,1,3,2,0,88,46,1
0.473152688,0.899429016,-1,68.9143991,2,1,5,4,2,3,1,60,70,1
0.647610347,0.322939163,0,61.65988643,3,2,3,5,4,2,0,72,52,1
